model_type,version,fold,parameters,rmse,r2,training_time
SVR,Enhanced,0,"{'C': 1, 'coef0': 0.0, 'epsilon': 0.001, 'gamma': 'scale', 'kernel': 'linear', 'shrinking': True, 'tol': 0.001}",5.26313532942679,0.852988459961194,0.312164783477783
SVR,Enhanced,0,"{'C': 1, 'coef0': 0.0, 'epsilon': 0.001, 'gamma': 'scale', 'kernel': 'linear', 'shrinking': False, 'tol': 0.001}",5.26311237501803,0.852989742297829,0.338452100753784
SVR,Enhanced,0,"{'C': 1, 'coef0': 0.0, 'epsilon': 0.001, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True, 'tol': 0.001}",5.08486432392251,0.862778838245765,0.290861368179321
SVR,Enhanced,0,"{'C': 1, 'coef0': 0.0, 'epsilon': 0.001, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': False, 'tol': 0.001}",5.08487674925852,0.862778167619759,0.307939529418945
SVR,Enhanced,0,"{'C': 1, 'coef0': 0.0, 'epsilon': 0.001, 'gamma': 'scale', 'kernel': 'sigmoid', 'shrinking': True, 'tol': 0.001}",85.8551021128624,-38.1196149306485,0.384600400924683
SVR,Enhanced,0,"{'C': 1, 'coef0': 0.0, 'epsilon': 0.001, 'gamma': 'scale', 'kernel': 'sigmoid', 'shrinking': False, 'tol': 0.001}",85.8536471227402,-38.1182890182774,0.411678791046143
SVR,Enhanced,0,"{'C': 1, 'coef0': 0.0, 'epsilon': 0.001, 'gamma': 'auto', 'kernel': 'linear', 'shrinking': True, 'tol': 0.001}",5.26313532942679,0.852988459961194,0.317217826843262
SVR,Enhanced,0,"{'C': 1, 'coef0': 0.0, 'epsilon': 0.001, 'gamma': 'auto', 'kernel': 'linear', 'shrinking': False, 'tol': 0.001}",5.26311237501803,0.852989742297829,0.341885805130005
SVR,Enhanced,0,"{'C': 1, 'coef0': 0.0, 'epsilon': 0.001, 'gamma': 'auto', 'kernel': 'rbf', 'shrinking': True, 'tol': 0.001}",5.10288202581495,0.86180465675526,0.29665994644165
SVR,Enhanced,0,"{'C': 1, 'coef0': 0.0, 'epsilon': 0.001, 'gamma': 'auto', 'kernel': 'rbf', 'shrinking': False, 'tol': 0.001}",5.10289314973903,0.861804054242336,0.320867300033569
SVR,Enhanced,0,"{'C': 1, 'coef0': 0.0, 'epsilon': 0.001, 'gamma': 'auto', 'kernel': 'sigmoid', 'shrinking': True, 'tol': 0.001}",135.864824471447,-96.966234860115,0.387278318405151
SVR,Enhanced,0,"{'C': 1, 'coef0': 0.0, 'epsilon': 0.001, 'gamma': 'auto', 'kernel': 'sigmoid', 'shrinking': False, 'tol': 0.001}",135.865143439204,-96.9666948482975,0.414927244186401
SVR,Enhanced,0,"{'C': 1, 'coef0': 0.0, 'epsilon': 0.001, 'gamma': 0.1, 'kernel': 'linear', 'shrinking': True, 'tol': 0.001}",5.26313532942679,0.852988459961194,0.316649198532105
